Sound	*Index	Redirect	Channel	FileName	IsLocal	IsMusic	IsAmbientScene	IsAmbientEvent	IsUI	Volume Min	Volume Max	Pitch Min	Pitch Max	Group Size	Group Weight	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Falloff	LFEMix	3dSpread	Priority	Stream	Is2D	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3	HDOptOut	Delay	4731
minion_morph_hd3	8785		sfx/monster_hd	monster\minion\monster_minion_morph_5_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
minion_morph_hd4	8786		sfx/monster_hd	monster\minion\monster_minion_morph_6_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
minion_neutral_hd1	8787		sfx/eax/monster_neutral_hd	monster\minion\monster_minion_neutral_1_hd.flac	0	0	0	0	0	150	150	100	100	8	0	0	0	0	0	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
minion_neutral_hd2	8788		sfx/eax/monster_neutral_hd	monster\minion\monster_minion_neutral_2_hd.flac	0	0	0	0	0	150	150	100	100	0	0	0	0	0	0	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
minion_neutral_hd3	8789		sfx/eax/monster_neutral_hd	monster\minion\monster_minion_neutral_3_hd.flac	0	0	0	0	0	150	150	100	100	0	0	0	0	0	0	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
minion_neutral_hd4	8790		sfx/eax/monster_neutral_hd	monster\minion\monster_minion_neutral_4_hd.flac	0	0	0	0	0	150	150	100	100	0	0	0	0	0	0	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
minion_neutral_hd5	8791		sfx/eax/monster_neutral_hd	monster\minion\monster_minion_neutral_5_hd.flac	0	0	0	0	0	150	150	100	100	0	0	0	0	0	0	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
minion_neutral_hd6	8792		sfx/eax/monster_neutral_hd	monster\minion\monster_minion_neutral_6_hd.flac	0	0	0	0	0	150	150	100	100	0	0	0	0	0	0	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
minion_neutral_hd7	8793		sfx/eax/monster_neutral_hd	monster\minion\monster_minion_neutral_7_hd.flac	0	0	0	0	0	150	150	100	100	0	0	0	0	0	0	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
minion_neutral_hd8	8794		sfx/eax/monster_neutral_hd	monster\minion\monster_minion_neutral_8_hd.flac	0	0	0	0	0	150	150	100	100	0	0	0	0	0	0	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
minionsuicide_neutral_hd1	8795		sfx/eax/monster_neutral_hd	monster\minion\monster_minion_suicideneutral_1_hd.flac	0	0	0	0	0	200	200	100	100	4	0	0	0	0	1	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
minionsuicide_neutral_hd2	8796		sfx/eax/monster_neutral_hd	monster\minion\monster_minion_suicideneutral_2_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	1	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
minionsuicide_neutral_hd3	8797		sfx/eax/monster_neutral_hd	monster\minion\monster_minion_suicideneutral_3_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	1	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
minionsuicide_neutral_hd4	8798		sfx/eax/monster_neutral_hd	monster\minion\monster_minion_suicideneutral_4_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	1	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
mummy_attack_hd1	8799		sfx/monster_hd	monster\mummy\monster_mummy_attack_1_hd.flac	0	0	0	0	0	176	176	100	100	6	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
mummy_attack_hd2	8800		sfx/monster_hd	monster\mummy\monster_mummy_attack_2_hd.flac	0	0	0	0	0	176	176	100	100	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
mummy_attack_hd3	8801		sfx/monster_hd	monster\mummy\monster_mummy_attack_3_hd.flac	0	0	0	0	0	176	176	100	100	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
mummy_attack_hd4	8802		sfx/monster_hd	monster\mummy\monster_mummy_attack_4_hd.flac	0	0	0	0	0	176	176	100	100	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
mummy_attack_hd5	8803		sfx/monster_hd	monster\mummy\monster_mummy_attack_5_hd.flac	0	0	0	0	0	176	176	100	100	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
mummy_attack_hd6	8804		sfx/monster_hd	monster\mummy\monster_mummy_attack_6_hd.flac	0	0	0	0	0	176	176	100	100	0	0	0	0	0	0	1	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
mummy_death_hd1	8805		sfx/monster_hd	monster\mummy\monster_mummy_death_1_hd.flac	0	0	0	0	0	176	176	100	100	4	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
mummy_death_hd2	8806		sfx/monster_hd	monster\mummy\monster_mummy_death_2_hd.flac	0	0	0	0	0	176	176	100	100	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
mummy_death_hd3	8807		sfx/monster_hd	monster\mummy\monster_mummy_death_3_hd.flac	0	0	0	0	0	176	176	100	100	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
mummy_death_hd4	8808		sfx/monster_hd	monster\mummy\monster_mummy_death_4_hd.flac	0	0	0	0	0	176	176	100	100	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
mummy_hit_hd1	8809		sfx/monster_hd	monster\mummy\monster_mummy_gethit_1_hd.flac	0	0	0	0	0	176	176	100	100	5	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
mummy_hit_hd2	8810		sfx/monster_hd	monster\mummy\monster_mummy_gethit_2_hd.flac	0	0	0	0	0	176	176	100	100	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
mummy_hit_hd3	8811		sfx/monster_hd	monster\mummy\monster_mummy_gethit_3_hd.flac	0	0	0	0	0	176	176	100	100	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
mummy_hit_hd4	8812		sfx/monster_hd	monster\mummy\monster_mummy_gethit_4_hd.flac	0	0	0	0	0	176	176	100	100	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
mummy_hit_hd5	8813		sfx/monster_hd	monster\mummy\monster_mummy_gethit_5_hd.flac	0	0	0	0	0	176	176	100	100	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
mummy_neutral_hd1	8814		sfx/eax/monster_neutral_hd	monster\mummy\monster_mummy_neutral_1_hd.flac	0	0	0	0	0	176	176	100	100	3	0	0	0	0	1	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
mummy_neutral_hd2	8815		sfx/eax/monster_neutral_hd	monster\mummy\monster_mummy_neutral_2_hd.flac	0	0	0	0	0	176	176	100	100	0	0	0	0	0	1	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
mummy_neutral_hd3	8816		sfx/eax/monster_neutral_hd	monster\mummy\monster_mummy_neutral_3_hd.flac	0	0	0	0	0	176	176	100	100	0	0	0	0	0	1	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
druidspirit_death_hd1	8817		sfx/monster_hd	monster\oaksage\monster_oaksage_death_1_hd.flac	0	0	0	0	0	255	255	100	100	3	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
druidspirit_death_hd2	8818		sfx/monster_hd	monster\oaksage\monster_oaksage_death_2_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
druidspirit_death_hd3	8819		sfx/monster_hd	monster\oaksage\monster_oaksage_death_3_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
druidspirit_hit_hd1	8820		sfx/monster_hd	monster\oaksage\monster_oaksage_gethit_1_hd.flac	0	0	0	0	0	255	255	100	100	3	0	0	0	0	0	0	0	0	1	0	60	100	0	0	1	0	0	-1	-1	-1	0	0	
druidspirit_hit_hd2	8821		sfx/monster_hd	monster\oaksage\monster_oaksage_gethit_2_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	60	100	0	0	1	0	0	-1	-1	-1	0	0	
druidspirit_hit_hd3	8822		sfx/monster_hd	monster\oaksage\monster_oaksage_gethit_3_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	60	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_attack_hd1	8823		sfx/monster_hd	monster\overseer\monster_overseer_attack_1_hd.flac	0	0	0	0	0	255	255	100	100	5	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_attack_hd2	8824		sfx/monster_hd	monster\overseer\monster_overseer_attack_2_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_attack_hd3	8825		sfx/monster_hd	monster\overseer\monster_overseer_attack_3_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_attack_hd4	8826		sfx/monster_hd	monster\overseer\monster_overseer_attack_4_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_attack_hd5	8827		sfx/monster_hd	monster\overseer\monster_overseer_attack_5_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_attract_hd1	8828		sfx/monster_hd	monster\overseer\monster_overseer_attract_1_hd.flac	0	0	0	0	0	255	255	100	100	5	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_attract_hd2	8829		sfx/monster_hd	monster\overseer\monster_overseer_attract_2_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_attract_hd3	8830		sfx/monster_hd	monster\overseer\monster_overseer_attract_3_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_attract_hd4	8831		sfx/monster_hd	monster\overseer\monster_overseer_attract_4_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_attract_hd5	8832		sfx/monster_hd	monster\overseer\monster_overseer_attract_5_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_death_hd1	8833		sfx/monster_hd	monster\overseer\monster_overseer_death_1_hd.flac	0	0	0	0	0	255	255	100	100	6	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_death_hd2	8834		sfx/monster_hd	monster\overseer\monster_overseer_death_2_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_death_hd3	8835		sfx/monster_hd	monster\overseer\monster_overseer_death_3_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_death_hd4	8836		sfx/monster_hd	monster\overseer\monster_overseer_death_4_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_death_hd5	8837		sfx/monster_hd	monster\overseer\monster_overseer_death_5_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_death_hd6	8838		sfx/monster_hd	monster\overseer\monster_overseer_death_6_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_hit_hd1	8839		sfx/monster_hd	monster\overseer\monster_overseer_gethit_1_hd.flac	0	0	0	0	0	255	255	100	100	7	0	0	0	0	0	0	0	0	1	0	60	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_hit_hd2	8840		sfx/monster_hd	monster\overseer\monster_overseer_gethit_2_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	60	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_hit_hd3	8841		sfx/monster_hd	monster\overseer\monster_overseer_gethit_3_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	60	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_hit_hd4	8842		sfx/monster_hd	monster\overseer\monster_overseer_gethit_4_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	60	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_hit_hd5	8843		sfx/monster_hd	monster\overseer\monster_overseer_gethit_5_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	60	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_hit_hd6	8844		sfx/monster_hd	monster\overseer\monster_overseer_gethit_6_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	60	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_hit_hd7	8845		sfx/monster_hd	monster\overseer\monster_overseer_gethit_7_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	60	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_neutral_hd1	8846		sfx/eax/monster_neutral_hd	monster\overseer\monster_overseer_neutral_1_hd.flac	0	0	0	0	0	255	255	100	100	5	0	0	0	0	0	0	0	0	1	10	60	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_neutral_hd2	8847		sfx/eax/monster_neutral_hd	monster\overseer\monster_overseer_neutral_2_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	10	60	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_neutral_hd3	8848		sfx/eax/monster_neutral_hd	monster\overseer\monster_overseer_neutral_3_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	10	60	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_neutral_hd4	8849		sfx/eax/monster_neutral_hd	monster\overseer\monster_overseer_neutral_4_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	10	60	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_neutral_hd5	8850		sfx/eax/monster_neutral_hd	monster\overseer\monster_overseer_neutral_5_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	10	60	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_whip_hd1	8851		sfx/monster_hd	monster\overseer\monster_overseer_whip_1_hd.flac	0	0	0	0	0	255	255	100	100	4	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_whip_hd2	8852		sfx/monster_hd	monster\overseer\monster_overseer_whip_2_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_whip_hd3	8853		sfx/monster_hd	monster\overseer\monster_overseer_whip_3_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_whip_hd4	8854		sfx/monster_hd	monster\overseer\monster_overseer_whip_4_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_whipcrack_hd1	8855		sfx/monster_hd	monster\overseer\monster_overseer_whipcrack_1_hd.flac	0	0	0	0	0	255	255	100	100	5	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_whipcrack_hd2	8856		sfx/monster_hd	monster\overseer\monster_overseer_whipcrack_2_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_whipcrack_hd3	8857		sfx/monster_hd	monster\overseer\monster_overseer_whipcrack_3_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_whipcrack_hd4	8858		sfx/monster_hd	monster\overseer\monster_overseer_whipcrack_4_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
overseer_whipcrack_hd5	8859		sfx/monster_hd	monster\overseer\monster_overseer_whipcrack_5_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_attack_hd1	8860		sfx/monster_hd	monster\pantherwoman\monster_pantherwoman_attack_1_hd.flac	0	0	0	0	0	127	153	100	100	4	0	0	0	0	0	0	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_attack_hd2	8861		sfx/monster_hd	monster\pantherwoman\monster_pantherwoman_attack_2_hd.flac	0	0	0	0	0	127	153	100	100	0	0	0	0	0	0	0	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_attack_hd3	8862		sfx/monster_hd	monster\pantherwoman\monster_pantherwoman_attack_3_hd.flac	0	0	0	0	0	127	153	100	100	0	0	0	0	0	0	0	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_attack_hd4	8863		sfx/monster_hd	monster\pantherwoman\monster_pantherwoman_attack_4_hd.flac	0	0	0	0	0	127	153	100	100	0	0	0	0	0	0	0	0	8	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_death_hd1	8864		sfx/monster_hd	monster\pantherwoman\monster_pantherwoman_death_1_hd.flac	0	0	0	0	0	255	255	100	100	4	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_death_hd2	8865		sfx/monster_hd	monster\pantherwoman\monster_pantherwoman_death_2_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_death_hd3	8866		sfx/monster_hd	monster\pantherwoman\monster_pantherwoman_death_3_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_death_hd4	8867		sfx/monster_hd	monster\pantherwoman\monster_pantherwoman_death_4_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_hit_hd1	8868		sfx/monster_hd	monster\pantherwoman\monster_pantherwoman_gethit_1_hd.flac	0	0	0	0	0	200	200	100	100	4	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_hit_hd2	8869		sfx/monster_hd	monster\pantherwoman\monster_pantherwoman_gethit_2_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_hit_hd3	8870		sfx/monster_hd	monster\pantherwoman\monster_pantherwoman_gethit_3_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_hit_hd4	8871		sfx/monster_hd	monster\pantherwoman\monster_pantherwoman_gethit_4_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	1	0	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_neutral_hd1	8872		sfx/eax/monster_neutral_hd	monster\pantherwoman\monster_pantherwoman_neutral_1_hd.flac	0	0	0	0	0	255	255	100	100	5	0	0	0	0	1	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_neutral_hd2	8873		sfx/eax/monster_neutral_hd	monster\pantherwoman\monster_pantherwoman_neutral_2_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_neutral_hd3	8874		sfx/eax/monster_neutral_hd	monster\pantherwoman\monster_pantherwoman_neutral_3_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_neutral_hd4	8875		sfx/eax/monster_neutral_hd	monster\pantherwoman\monster_pantherwoman_neutral_4_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
pantherwoman_neutral_hd5	8876		sfx/eax/monster_neutral_hd	monster\pantherwoman\monster_pantherwoman_neutral_5_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_attack_hd1	8877		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_attack_1_hd.flac	0	0	0	0	0	200	200	100	100	5	0	0	0	0	0	1	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_attack_hd2	8878		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_attack_2_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_attack_hd3	8879		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_attack_3_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_attack_hd4	8880		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_attack_4_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_attack_hd5	8881		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_attack_5_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_death_hd1	8882		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_death_1_hd.flac	0	0	0	0	0	200	200	100	100	4	0	0	0	0	0	1	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_death_hd2	8883		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_death_2_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_death_hd3	8884		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_death_3_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_death_hd4	8885		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_death_4_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	90	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_hit_hd1	8886		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_gethit_1_hd.flac	0	0	0	0	0	200	200	100	100	6	0	0	0	0	0	1	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_hit_hd2	8887		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_gethit_2_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_hit_hd3	8888		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_gethit_3_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_hit_hd4	8889		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_gethit_4_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_hit_hd5	8890		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_gethit_5_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_hit_hd6	8891		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_gethit_6_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	60	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_impregnate_hd1	8892		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_impregnate_1_hd.flac	0	0	0	0	0	200	200	100	100	3	0	0	0	0	0	1	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_impregnate_hd2	8893		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_impregnate_2_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_impregnate_hd3	8894		sfx/monster_hd	monster\putriddefiler\monster_putriddefiler_impregnate_3_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_neutral_hd1	8895		sfx/eax/monster_neutral_hd	monster\putriddefiler\monster_putriddefiler_neutral_1_hd.flac	0	0	0	0	0	200	200	100	100	5	0	0	0	0	1	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
putriddefiler_neutral_hd2	8896		sfx/eax/monster_neutral_hd	monster\putriddefiler\monster_putriddefiler_neutral_2_hd.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	1	0	0	0	1	10	60	80	0	0	1	0	0	-1	-1	-1	0	0	
